close,datetime,exchange_code,high,low,open,stock_code,volume,Price,Rsi_Indicator,BB_Ind,MACD_Trend,stoch_Score,Rsi_Indicator_lag_1,Rsi_Indicator_lag_2,Rsi_Indicator_lag_3,Rsi_Indicator_lag_5,Rsi_Indicator_rolling_3,Rsi_Indicator_rolling_5,Rsi_Indicator_rolling_10,BB_Ind_lag_1,BB_Ind_lag_2,BB_Ind_lag_3,BB_Ind_lag_5,BB_Ind_rolling_3,BB_Ind_rolling_5,BB_Ind_rolling_10,MACD_Trend_lag_1,MACD_Trend_lag_2,MACD_Trend_lag_3,MACD_Trend_lag_5,MACD_Trend_rolling_3,MACD_Trend_rolling_5,MACD_Trend_rolling_10,stoch_Score_lag_1,stoch_Score_lag_2,stoch_Score_lag_3,stoch_Score_lag_5,stoch_Score_rolling_3,stoch_Score_rolling_5,stoch_Score_rolling_10,high_lag_1,high_lag_2,high_lag_3,high_lag_5,high_rolling_3,high_rolling_5,high_rolling_10,low_lag_1,low_lag_2,low_lag_3,low_lag_5,low_rolling_3,low_rolling_5,low_rolling_10,open_lag_1,open_lag_2,open_lag_3,open_lag_5,open_rolling_3,open_rolling_5,open_rolling_10,Price_lag_1,Price_lag_2,Price_lag_3,Price_lag_5,Price_rolling_3,Price_rolling_5,Price_rolling_10,volatility_5d,volatility_10d,price_pct_change_1d,price_pct_change_5d,close_scaled,high_scaled,low_scaled,open_scaled,volume_scaled,Price_scaled,BB_Ind_scaled,stoch_Score_scaled,Rsi_Indicator_lag_1_scaled,Rsi_Indicator_lag_2_scaled,Rsi_Indicator_lag_3_scaled,Rsi_Indicator_lag_5_scaled,Rsi_Indicator_rolling_3_scaled,Rsi_Indicator_rolling_5_scaled,Rsi_Indicator_rolling_10_scaled,BB_Ind_lag_1_scaled,BB_Ind_lag_2_scaled,BB_Ind_lag_3_scaled,BB_Ind_lag_5_scaled,BB_Ind_rolling_3_scaled,BB_Ind_rolling_5_scaled,BB_Ind_rolling_10_scaled,MACD_Trend_lag_1_scaled,MACD_Trend_lag_2_scaled,MACD_Trend_lag_3_scaled,MACD_Trend_lag_5_scaled,MACD_Trend_rolling_3_scaled,MACD_Trend_rolling_5_scaled,MACD_Trend_rolling_10_scaled,stoch_Score_lag_1_scaled,stoch_Score_lag_2_scaled,stoch_Score_lag_3_scaled,stoch_Score_lag_5_scaled,stoch_Score_rolling_3_scaled,stoch_Score_rolling_5_scaled,stoch_Score_rolling_10_scaled,high_lag_1_scaled,high_lag_2_scaled,high_lag_3_scaled,high_lag_5_scaled,high_rolling_3_scaled,high_rolling_5_scaled,high_rolling_10_scaled,low_lag_1_scaled,low_lag_2_scaled,low_lag_3_scaled,low_lag_5_scaled,low_rolling_3_scaled,low_rolling_5_scaled,low_rolling_10_scaled,open_lag_1_scaled,open_lag_2_scaled,open_lag_3_scaled,open_lag_5_scaled,open_rolling_3_scaled,open_rolling_5_scaled,open_rolling_10_scaled,Price_lag_1_scaled,Price_lag_2_scaled,Price_lag_3_scaled,Price_lag_5_scaled,Price_rolling_3_scaled,Price_rolling_5_scaled,Price_rolling_10_scaled,volatility_5d_scaled,volatility_10d_scaled,price_pct_change_1d_scaled,price_pct_change_5d_scaled,target_next_day_return,target_next_day_direction,target_5d_return,target_5d_direction
1792.9,2018-05-25,NSE,1837.4,1786.28,1812.5,TCS,3769192,1792.9,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.2,1.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1807.5,1772.5,1787.48,1758.85,1805.8,1800.1760000000002,1776.4209999999998,1751.18,1740.5,1746.85,1729.0,1759.3199999999997,1756.768,1741.0720000000001,1755.0,1762.5,1779.0,1740.4,1776.6666666666667,1774.67,1756.3709999999999,1801.85,1747.55,1754.45,1751.03,1780.7666666666664,1775.0259999999998,1757.699,23.60380541355151,25.767114463619627,-0.004967117129616727,0.023911640577260362,-0.6739463898932592,-0.6493721819397861,-0.6620713984054368,-0.6554823036209717,0.4646671923468831,-0.6739463898932592,-0.09273681093054349,0.07465187007854363,2.205438453196911,-0.12756392081473136,-0.12756392081473136,-0.12756392081473136,0.7492471396119337,1.0029487520094051,0.4842635927721707,2.7693530164133553,-0.09273681093054349,-0.09273681093054349,-0.09273681093054349,1.106813036733209,0.7041090593295409,0.35290742658565866,-0.0014796331958645292,-0.0014796331958645292,-0.0014796331958645292,0.0,-0.0018448740130127,-0.0015367665739779645,0.001826212676086942,0.07465187007854361,0.07465187007854363,0.07465187007854361,0.07465187007854361,0.10556366079923285,0.11759682302796498,0.13879839060681112,-0.6759011690328621,-0.707248460922157,-0.6909557966617169,-0.7141599294259722,-0.6773045641835295,-0.6799162991618705,-0.6953122212664186,-0.6940932256310823,-0.7024142442606984,-0.6942571975175291,-0.7075009481709591,-0.6859910503887927,-0.6857298228003866,-0.6937587226614226,-0.7087664438617572,-0.699528799482024,-0.6816859379669956,-0.7146764541467808,-0.6877254309716826,-0.6868909492719657,-0.6972416240036197,-0.6633261250256189,-0.7135078077241878,-0.7048460979875588,-0.7041060402093905,-0.6834377405072943,-0.6862195216194142,-0.6956583076414238,-0.20958953158330468,-0.4064056918083811,-0.12131298064679251,0.3050177110792238,-0.023353226616096845,0,-0.033716325506163214,0
1751.03,2018-05-28,NSE,1808.25,1743.0,1808.25,TCS,3715142,1751.03,0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.2,0.2,0.0,1.0,0.0,0.0,0.3333333333333333,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837.4,1807.5,1772.5,1796.0,1817.7166666666665,1802.6260000000002,1783.696,1786.28,1751.18,1740.5,1759.03,1760.153333333333,1753.562,1744.8319999999999,1812.5,1755.0,1762.5,1764.35,1791.9166666666667,1783.45,1764.346,1792.9,1801.85,1747.55,1778.38,1781.9266666666663,1769.556,1761.1240000000003,25.70755103079227,21.67513280756888,-0.023353226616096845,-0.015379165307752074,-0.714256249263921,-0.6772048282825462,-0.7040553467384378,-0.6595717587739556,0.4420819336572997,-0.714256249263921,-0.09273681093054349,0.07465187007854363,-0.12756392081473136,2.205438453196911,-0.12756392081473136,2.205438453196911,0.7492471396119337,0.4231593657506318,0.4842635927721707,-0.09273681093054349,2.7693530164133553,-0.09273681093054349,-0.09273681093054349,1.106813036733209,0.7041090593295409,0.35290742658565866,-0.0014796331958645292,-0.0014796331958645292,-0.0014796331958645292,0.0,-0.0018448740130127,-0.0015367665739779645,0.001826212676086942,0.07465187007854361,0.07465187007854363,0.07465187007854361,0.07465187007854361,0.10556366079923285,0.11759682302796498,0.13879839060681112,-0.647380893818136,-0.6738974420138594,-0.7052156241348863,-0.6788686267559169,-0.6659334340522697,-0.6775817169852916,-0.6884075628578415,-0.6600781001192768,-0.6920746350837571,-0.7003986213657261,-0.6785163708889191,-0.6851831570084466,-0.6888337199767113,-0.6901327252673753,-0.6534940627276907,-0.7067309921694942,-0.6975146255797756,-0.6917480080112061,-0.6730604808380082,-0.6784595280149436,-0.6896136587624275,-0.6719340788682812,-0.661335518765046,-0.7114691116769333,-0.6779076384684649,-0.6823215605670181,-0.6914757447330656,-0.692380117036821,-0.17500900038913975,-0.4728685194732024,-0.46188960221346415,-0.29167647900770516,0.006122110986105378,1,-0.003872006761734492,0
1761.75,2018-05-29,NSE,1772.0,1744.0,1764.95,TCS,3524796,1761.75,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1808.25,1837.4,1807.5,1787.48,1805.8833333333332,1799.53,1786.1060000000002,1743.0,1786.28,1751.18,1746.85,1757.7599999999995,1752.9920000000002,1747.547,1808.25,1812.5,1755.0,1779.0,1795.2333333333333,1780.64,1768.341,1751.03,1792.9,1801.85,1754.45,1768.5599999999997,1771.016,1763.179,24.82738971379781,20.519633660450666,0.006122110986105378,0.00416084812904316,-0.7039356929598012,-0.7118166097551037,-0.7030852924793574,-0.7012360900972971,0.36254421579370244,-0.7039356929598012,-0.09273681093054349,0.07465187007854363,-0.12756392081473136,-0.12756392081473136,2.205438453196911,-0.12756392081473136,-0.14571715051959233,0.4231593657506318,0.4842635927721707,-0.09273681093054349,-0.09273681093054349,2.7693530164133553,-0.09273681093054349,-0.1191723323535084,0.7041090593295409,0.35290742658565866,-0.0014796331958645292,-0.0014796331958645292,-0.0014796331958645292,0.0,-0.0018448740130127,-0.0015367665739779645,0.001826212676086942,0.07465187007854361,0.07465187007854363,0.07465187007854361,0.07465187007854361,0.10556366079923285,0.11759682302796498,0.13879839060681112,-0.6751857775140981,-0.6454061430036278,-0.671898270225612,-0.686962352159655,-0.6772250457910033,-0.6805318665439399,-0.6861202464640721,-0.7020203973315544,-0.6580933352606634,-0.690069423460412,-0.6902723532830334,-0.687503426796801,-0.6893855669481723,-0.6875144851277905,-0.6575794126376,-0.6515141815655557,-0.7047094835855847,-0.6777228833395494,-0.6698710545247828,-0.68115796693661,-0.6857925025068086,-0.7122039143311052,-0.6699348186947754,-0.6593488735127258,-0.7008300426242363,-0.6951832891891686,-0.6900728040116888,-0.6904132026740596,-0.18947674098894868,-0.4916363799224804,0.0840992546176571,0.005070106595003222,-0.002667801901518385,0,-0.022789839648077237,0
1757.05,2018-05-30,NSE,1766.5,1741.25,1754.53,TCS,3775128,1757.05,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1772.0,1808.25,1837.4,1772.5,1782.25,1798.33,1787.306,1744.0,1743.0,1786.28,1740.5,1742.7499999999998,1753.1420000000003,1747.909,1764.95,1808.25,1812.5,1762.5,1775.9099999999999,1779.0459999999998,1769.7959999999998,1761.75,1751.03,1792.9,1747.55,1756.6099999999997,1772.916,1764.1889999999999,22.868882351369912,19.870361764955874,-0.002667801901518385,0.0054361820834882835,-0.7084605637274657,-0.7170680524612849,-0.7057529416918286,-0.7112624719076718,0.4671476011457983,-0.7084605637274657,-0.09273681093054349,0.07465187007854363,-0.12756392081473136,-0.12756392081473136,-0.12756392081473136,-0.12756392081473136,-0.14571715051959233,0.4231593657506318,0.4842635927721707,-0.09273681093054349,-0.09273681093054349,-0.09273681093054349,-0.09273681093054349,-0.1191723323535084,0.7041090593295409,0.35290742658565866,-0.0014796331958645292,-0.0014796331958645292,-0.0014796331958645292,0.0,-0.0018448740130127,-0.0015367665739779645,0.001826212676086942,0.07465187007854361,0.07465187007854363,0.07465187007854361,0.07465187007854361,0.10556366079923285,0.11759682302796498,0.13879839060681112,-0.7097630342543597,-0.6731827773229673,-0.6434357307431177,-0.701192869360124,-0.6997764619114599,-0.6816753353651214,-0.6849813337368844,-0.7010513054366312,-0.6999939237604781,-0.6561223404569926,-0.696401293201147,-0.7020552023635973,-0.6892403440609456,-0.6871653864425125,-0.6992019187785579,-0.6555954240884555,-0.6495489055410484,-0.6935190988400499,-0.6884530689345996,-0.6826886828231358,-0.6844008173123342,-0.7018936053709554,-0.7101641693157565,-0.6679395941677838,-0.7074395114363894,-0.7066818670221886,-0.6882470592372943,-0.6894464953716807,-0.22166990369141848,-0.5021819907597317,-0.07872142462030593,0.024438107426166436,-0.00910617227739674,0,-0.017813949517657357,0
1741.05,2018-05-31,NSE,1759.05,1726.1,1734.0,TCS,5048670,1741.05,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766.5,1772.0,1808.25,1807.5,1765.8500000000001,1788.64,1786.5529999999999,1741.25,1744.0,1743.0,1751.18,1737.1166666666666,1748.1259999999997,1746.7189999999998,1754.53,1764.95,1808.25,1755.0,1751.1599999999999,1774.846,1767.548,1757.05,1761.75,1751.03,1801.85,1753.283333333333,1760.756,1763.7040000000002,19.563235417506224,20.418006867664495,-0.00910617227739674,-0.033743097372145314,-0.7238643791067488,-0.7241813703087484,-0.7204492637168971,-0.7310169458584386,0.9993081103419011,-0.7238643791067488,-0.09273681093054349,0.07465187007854363,-0.12756392081473136,-0.12756392081473136,-0.12756392081473136,2.205438453196911,-0.14571715051959233,-0.15663002050814168,0.4842635927721707,-0.09273681093054349,-0.09273681093054349,-0.09273681093054349,2.7693530164133553,-0.1191723323535084,-0.1361254827123327,0.35290742658565866,-0.0014796331958645292,-0.0014796331958645292,-0.0014796331958645292,0.0,-0.0018448740130127,-0.0015367665739779645,0.001826212676086942,0.07465187007854361,0.07465187007854363,0.07465187007854361,0.07465187007854361,0.10556366079923285,0.11759682302796498,0.13879839060681112,-0.715009238725296,-0.7077249040494185,-0.6711843269275561,-0.6679439973964112,-0.7154256815606344,-0.6909088460961614,-0.685696001473195,-0.70371630814767,-0.69902579556039,-0.6979807379609241,-0.6860930918900517,-0.7075165616147377,-0.6940965974098058,-0.6883129760432883,-0.7092182354988531,-0.697176083204117,-0.6536259917443402,-0.7006991967948228,-0.7122535617744974,-0.6867219367274059,-0.6865509948499139,-0.7064139833665435,-0.6998642257127731,-0.7081288091205532,-0.6554258655668372,-0.7098828658164295,-0.6999318257934192,-0.689910706304011,-0.2760068092452836,-0.4932870236894406,-0.19798311141837466,-0.5705623741467084,-0.004939547973923708,0,-0.003159013239137254,0
1732.45,2018-06-01,NSE,1757.5,1716.3,1754.0,TCS,1603430,1732.45,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1759.05,1766.5,1772.0,1837.4,1761.0166666666667,1772.6599999999999,1786.4180000000001,1726.1,1741.25,1744.0,1786.28,1727.8833333333332,1734.1299999999999,1745.449,1734.0,1754.53,1764.95,1812.5,1747.5100000000002,1763.146,1768.908,1741.05,1757.05,1761.75,1792.9,1743.5166666666664,1748.666,1761.846,11.916722703861838,22.44429063761553,-0.004939547973923708,-0.033716325506163214,-0.7321439298731135,-0.7256613223441267,-0.7299557954558853,-0.7117724510208674,-0.4403151393842811,-0.7321439298731135,-0.09273681093054349,0.07465187007854363,-0.12756392081473136,-0.12756392081473136,-0.12756392081473136,-0.12756392081473136,-0.14571715051959233,-0.15663002050814168,0.4842635927721707,-0.09273681093054349,-0.09273681093054349,-0.09273681093054349,-0.09273681093054349,-0.1191723323535084,-0.1361254827123327,0.35290742658565866,-0.0014796331958645292,-0.0014796331958645292,-0.0014796331958645292,0.0,-0.0018448740130127,-0.0015367665739779645,0.001826212676086942,0.07465187007854361,0.07465187007854363,0.07465187007854361,0.07465187007854361,0.10556366079923285,0.11759682302796498,0.13879839060681112,-0.7221154611450188,-0.7129657784492938,-0.7056915863335902,-0.6395399610616963,-0.7200377483271595,-0.7061360392315613,-0.6858241291550033,-0.7183980503557572,-0.7016881481106324,-0.6970135845990033,-0.6522150145474077,-0.7164680202689742,-0.7076468609406348,-0.6895377145247882,-0.7289528787107208,-0.707182329577909,-0.695164305297878,-0.6456517791415636,-0.7157635334458354,-0.6979574297464446,-0.6852501756990649,-0.721802504202588,-0.7043800591954245,-0.697839141475612,-0.6639990171420211,-0.7192805877273775,-0.7115493280683824,-0.6916890648860116,-0.40169713475506075,-0.46037569604378953,-0.12080230110840086,-0.5701558002287272,0.006811163381338581,1,0.008456232503102568,1
1744.25,2018-06-04,NSE,1749.0,1712.6,1742.1,TCS,1681037,1744.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1757.5,1759.05,1766.5,1808.25,1755.1833333333334,1760.81,1781.718,1716.3,1726.1,1741.25,1743.0,1718.333333333333,1728.05,1740.8059999999998,1754.0,1734.0,1754.53,1808.25,1743.3666666666668,1749.916,1766.6830000000002,1732.45,1741.05,1757.05,1751.03,1739.2499999999998,1747.31,1758.4329999999998,11.966118836144538,22.244789677164437,0.006811163381338581,-0.003872006761734492,-0.7207836160308921,-0.7337771883445885,-0.7335449962144829,-0.7232229254492224,-0.4078863850619407,-0.7207836160308921,-0.09273681093054349,0.07465187007854363,-0.12756392081473136,-0.12756392081473136,-0.12756392081473136,-0.12756392081473136,-0.14571715051959233,-0.15663002050814168,0.15260012243805438,-0.09273681093054349,-0.09273681093054349,-0.09273681093054349,-0.09273681093054349,-0.1191723323535084,-0.1361254827123327,0.35290742658565866,-0.0014796331958645292,-0.0014796331958645292,-0.0014796331958645292,0.0,-0.0018448740130127,-0.0015367665739779645,0.001826212676086942,0.07465187007854361,0.07465187007854363,0.07465187007854361,0.07465187007854361,0.10556366079923285,0.11759682302796498,0.13879839060681112,-0.7235939369504644,-0.7200647810454885,-0.7109271705193333,-0.6672315215686173,-0.725604035804,-0.717427793840728,-0.6902848706698229,-0.7278951509260049,-0.7163552903419678,-0.6996732563442855,-0.6939883247294486,-0.7257264784077423,-0.713533228636222,-0.6940152426898315,-0.7097277026640889,-0.7268971316944108,-0.7051603613539488,-0.649720501315935,-0.7197479122471814,-0.710662179544896,-0.6873783540892404,-0.7300738341519618,-0.7197531093491311,-0.702350469640838,-0.7041060402093905,-0.7233860771628768,-0.7128523332863187,-0.694955769859299,-0.40088518083854424,-0.4636160326503383,0.09686297371894448,-0.11692173692090588,-0.012985523864124993,0,0.0031245520997562615,1
1721.6,2018-06-05,NSE,1751.9,1711.15,1743.7,TCS,2446550,1721.6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749.0,1757.5,1759.05,1772.0,1752.8,1756.7900000000002,1778.1600000000003,1712.6,1716.3,1726.1,1744.0,1713.3499999999997,1721.48,1737.236,1742.1,1754.0,1734.0,1764.95,1746.6000000000001,1745.666,1763.1530000000002,1744.25,1732.45,1741.05,1761.75,1732.7666666666664,1739.28,1755.148,13.255546009150878,25.136006400803886,-0.012985523864124993,-0.022789839648077237,-0.74258964217719,-0.7310082458267838,-0.7349515748901494,-0.7216833658622166,-0.08801017534429001,-0.74258964217719,-0.09273681093054349,0.07465187007854363,-0.12756392081473136,-0.12756392081473136,-0.12756392081473136,-0.12756392081473136,-0.14571715051959233,-0.15663002050814168,0.15260012243805438,-0.09273681093054349,-0.09273681093054349,-0.09273681093054349,-0.09273681093054349,-0.1191723323535084,-0.1361254827123327,0.35290742658565866,-0.0014796331958645292,-0.0014796331958645292,-0.0014796331958645292,0.0,-0.0018448740130127,-0.0015367665739779645,0.001826212676086942,0.07465187007854361,0.07465187007854363,0.07465187007854361,0.07465187007854361,0.10556366079923285,0.11759682302796498,0.13879839060681112,-0.7317017074964568,-0.7215417547399988,-0.7180190072800217,-0.70166785324532,-0.7278782618302521,-0.7212584143916856,-0.693661746905935,-0.7314807909372208,-0.7258429467028316,-0.7143256297773855,-0.6930231373407693,-0.7305576808222128,-0.7198939910967498,-0.6974580114921582,-0.7211666824118349,-0.7076912845278236,-0.7248550860018502,-0.691173600174824,-0.7166386222734843,-0.714743448376598,-0.6907547449734295,-0.718724800035379,-0.7280161238067483,-0.7177081825437354,-0.6938374161997846,-0.7296244966566632,-0.7205685072538914,-0.6980999614318886,-0.3796900913689192,-0.4166562818506845,-0.2698426017716083,-0.404219508449233,0.002410548327137496,1,0.034502788104089355,1
1725.75,2018-06-06,NSE,1734.9,1715.2,1723.05,TCS,2236193,1725.75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751.9,1749.0,1757.5,1766.5,1745.2666666666667,1750.47,1774.4,1711.15,1712.6,1716.3,1741.25,1712.983333333333,1716.27,1734.7059999999997,1743.7,1742.1,1754.0,1754.53,1736.2833333333335,1739.3699999999997,1759.208,1721.6,1744.25,1732.45,1757.05,1730.5333333333328,1733.02,1752.968,9.67196980974925,26.7609959954805,0.002410548327137496,-0.017813949517657357,-0.7385942775631883,-0.7472399778277073,-0.7310228551408737,-0.7415533067820089,-0.17590966215584755,-0.7385942775631883,-0.09273681093054349,0.07465187007854363,-0.12756392081473136,-0.12756392081473136,-0.12756392081473136,-0.12756392081473136,-0.14571715051959233,-0.15663002050814168,0.15260012243805438,-0.09273681093054349,-0.09273681093054349,-0.09273681093054349,-0.09273681093054349,-0.1191723323535084,-0.1361254827123327,0.35290742658565866,-0.0014796331958645292,-0.0014796331958645292,-0.0014796331958645292,0.0,-0.0018448740130127,-0.0015367665739779645,0.001826212676086942,0.07465187007854361,0.07465187007854363,0.07465187007854361,0.07465187007854361,0.10556366079923285,0.11759682302796498,0.13879839060681112,-0.7289355269572357,-0.7296412879034426,-0.7194944900960039,-0.7068926759824748,-0.735066724514629,-0.7272806835165747,-0.6972303401177907,-0.7328859741848593,-0.7294250210431578,-0.7238037327242092,-0.6956774026596374,-0.7309131539095653,-0.7249380660464226,-0.6998978448450682,-0.7196286683281042,-0.719118763591943,-0.7056687979863593,-0.7011491495999886,-0.7265595011070848,-0.7207894880388092,-0.6945280769955616,-0.7405091748439045,-0.7166784993183897,-0.7259629532290425,-0.6983395181442946,-0.7317734637830576,-0.7265838558263702,-0.7001865177875186,-0.4385954873134198,-0.3902628586963017,0.015347816361847464,-0.3286525999968666,0.0056786904244530145,1,0.05698971461683322,1
1735.55,2018-06-07,NSE,1749.0,1723.8,1725.0,TCS,2414042,1735.55,0,0.0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000003,0.06,0.03,1734.9,1751.9,1749.0,1759.05,1745.2666666666667,1748.4599999999998,1768.55,1715.2,1711.15,1712.6,1726.1,1716.7166666666665,1715.81,1731.968,1723.05,1743.7,1742.1,1734.0,1730.5833333333333,1737.5699999999997,1756.208,1725.75,1721.6,1744.25,1741.05,1727.633333333333,1731.92,1746.3380000000002,8.804231937011794,20.8692382867719,0.0056786904244530145,-0.003159013239137254,-0.7291594406433775,-0.7337771883445885,-0.722680388512782,-0.7396769685353456,-0.10159392353080204,-0.7291594406433775,-0.09273681093054349,1.9364242662797981,-0.12756392081473136,-0.12756392081473136,-0.12756392081473136,-0.12756392081473136,-0.14571715051959233,-0.15663002050814168,-0.17906334789606196,-0.09273681093054349,-0.09273681093054349,-0.09273681093054349,-0.09273681093054349,-0.1191723323535084,-0.1361254827123327,-0.16915874252158591,-0.0014796331958645292,-0.0014796331958645292,-0.0014796331958645292,0.0,-0.0018448740130127,-0.0015367665739779645,0.001826212676086942,0.07465187007854361,0.07465187007854363,0.07465187007854361,0.07465187007854361,0.9831282349181096,0.7041555221310872,0.48495316475652495,-0.7451510680492205,-0.7268779177653264,-0.7275858474739704,-0.7139699358718937,-0.735066724514629,-0.7291959937920539,-0.702782539662832,-0.7289611520104203,-0.7308288069332853,-0.7273822001633161,-0.7102999915981292,-0.7272937915656139,-0.7253834162339178,-0.7025382652878609,-0.7394786625962517,-0.717582295818616,-0.7170846393555764,-0.7208034710681871,-0.732040826730819,-0.7225180254263535,-0.6973975310047874,-0.7365177772520555,-0.7384409734422307,-0.7146366399631559,-0.7136658226362438,-0.7345639136337485,-0.7276408659589143,-0.7065323290892749,-0.45285901629270414,-0.485958027969056,0.07588551712567672,-0.10609378155270942,0.006654950880124355,1,0.029961683616144708,1
1747.1,2018-06-08,NSE,1757.3,1735.0,1735.0,TCS,2581828,1747.1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.10000000000000003,0.06,0.03,1749.0,1734.9,1751.9,1757.5,1747.0666666666666,1748.42,1760.5399999999997,1723.8,1715.2,1711.15,1716.3,1724.6666666666663,1719.55,1726.8400000000001,1725.0,1723.05,1743.7,1754.0,1727.6833333333334,1733.7699999999998,1748.458,1735.55,1725.75,1721.6,1732.45,1736.133333333333,1734.85,1741.7579999999998,11.149943946078992,13.091654508928054,0.006654950880124355,0.008456232503102568,-0.7180398114164575,-0.7258522838970788,-0.7118157808110812,-0.73005472111656,-0.03148309625068303,-0.7180398114164575,-0.09273681093054349,0.07465187007854363,-0.12756392081473136,-0.12756392081473136,-0.12756392081473136,-0.12756392081473136,-0.14571715051959233,-0.15663002050814168,-0.17906334789606196,-0.09273681093054349,-0.09273681093054349,-0.09273681093054349,-0.09273681093054349,-0.1191723323535084,-0.1361254827123327,-0.16915874252158591,-0.0014796331958645292,-0.0014796331958645292,-0.0014796331958645292,0.0,-0.0018448740130127,-0.0015367665739779645,0.001826212676086942,1.9364242662797981,0.07465187007854363,0.07465187007854361,0.07465187007854361,0.9831282349181096,0.7041555221310872,0.48495316475652495,-0.7317017074964568,-0.7430769840922139,-0.7248252667214876,-0.7154423859160011,-0.733349127236061,-0.7292341094194263,-0.7103847821168118,-0.7206269617140806,-0.7269078877229284,-0.728784572538101,-0.7197588280071865,-0.719586488717111,-0.7217625255790663,-0.7074835085422957,-0.7376042079317051,-0.7374123330181174,-0.715549736314337,-0.7016565431887926,-0.7348295713464029,-0.7261671599111694,-0.7048102871952875,-0.7270923082399783,-0.734453588558613,-0.7363774022913199,-0.7219037113006663,-0.7263850088989644,-0.7248253753331376,-0.7109160117079847,-0.4143011380790511,-0.6122831813360521,0.0939693585172542,0.07030243875159822,0.0014881804132562682,1,0.053202449773910976,1
